הזמנה,תאריך,סטטוס הזמנה,מס. לקוח,שם לקוח,סוג מכירה,תאור סוג מכירה,מס' סוכן,שם סוכן,לטיפול,"מק""ט",ת. אספקה,מחיר מינימום,תאור מוצר,"מחירון בסיס ש""ח","מחיר בתעודה ש""ח",מחירון בסיס USD,מחיר בתעודה USD,מחירון בסיס,מחיר בתעודה,מטבע שורה,כמות,"סה""כ ב-ש""ח","סה""כ ב-USD","סה""כ במטבע הזמנה","סה""כ אחרי הנחה",מטבע הזמנה,יתרה לאספקה,תשלום מראש,סגורה?,פרויקט,תאור פרויקט,מספר פעילות (WBS),מספר פעילות,שם פעילות,סטטוס שורת הזמנה,כ.ארוזה/דווח פנימי,מהדורת מוצר,מהדורת עץ מוצר
SO25000038,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,19001032,1/7/2025,0.00,"זוית 8 מ""מ מגולוון כולל חורים",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",10,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000038,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,33000028,1/7/2025,0.00,מנעול חצי צלינדר אחיד מתכוונן GELEM 40 מ''מ דלת ראשית מס' 1,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000038,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,19000041,1/7/2025,0.00,"מדבקה ""אריאל וימאזור"" 30X30 סמ'",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000038,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,31000406,1/7/2025,0.00,פלטת סנדוויץ 590X200X18  ממ' לארון DCWE0,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000038,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000953,1/7/2025,0.00,אל פסק( UPS TOP 2000 (AON2000-2,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000038,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,26000194,1/7/2025,0.00,כרטיס רשת תקשורת פנימי SNMP ל TOP V,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000038,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,16000200,1/7/2025,0.00,מאורר X1232 ABHT כולל רשת מגן ממתכת חיבור מהיר,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",20,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000038,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000097,1/7/2025,0.00,מהדק מס'  0  למוליך חשמל,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",50,0.00,0.00,0.00,0.00,"ש""ח",45,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000039,1/7/2025,בוצעה,106434,"אריאל וימאזור בקרת תנועה וחניה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,26000417,1/7/2025,0.00,מעביר מ HDMI נקבה ל DVI זכר,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000024,מעבדה,,0,,,0,,
SO25000041,1/7/2025,בוצעה,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22000272,1/7/2025,0.00,"kit-gom 8 מק""ט 323222(גומי לזרוע 6 מ' )",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR25000001,שיטפונות,,0,,,0,,
SO25000041,1/7/2025,בוצעה,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22000271,1/7/2025,0.00,"kit-light 8 מק""ט P120077 00003 (לדים לזרוע 6 מ')",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR25000001,שיטפונות,,0,,,0,,
SO25000041,1/7/2025,בוצעה,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22001101,1/7/2025,0.00,KIT N&D8 DOUBLE P120045 00001,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR25000001,שיטפונות,,0,,,0,,
SO25000041,1/7/2025,בוצעה,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,220000270,1/7/2025,0.00,"bl-large 60 מק""ט 323140 זרוע 6",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR25000001,שיטפונות,,0,,,0,,
SO25000041,1/7/2025,בוצעה,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22000898,1/7/2025,0.00,EXT BL-LARGE 323150,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR25000001,שיטפונות,,0,,,0,,
SO25000041,1/7/2025,בוצעה,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22001245,1/7/2025,0.00,PS LIGHT P120083,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR25000001,שיטפונות,,0,,,0,,
SO25000041,1/7/2025,בוצעה,106154,"נתיבי ישראל החברה הלאומית לתשתיות תחבורה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22001102,1/7/2025,0.00,NIGHT&DAY-8 NPB 320831 (מחסום 8 מ' צבע אלומיניום),0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR25000001,שיטפונות,,0,,,0,,
SO25000042,1/7/2025,בוצעה,106288,"ג'י וואן טכנולוגיות מיגון בע""מ",000,כללית,,,עירית בלילטי,000,1/7/2025,0.00,החלפת עמוד מצלמה כולל פירוק  והתקנה ובדיקות,0.00,2400.00,0.00,644.81,0.00,2400.00,"ש""ח",1,2400.00,644.81,2400.00,2400.00,"ש""ח",1,,Y,PR24000075,ארם רעננה,,0,,,0,,
SO25000043,1/7/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,19001044,1/7/2025,0.00,"סמרטוטים מבד טריקו 10 ק""ג בווקום",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",7,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000145,שפיר - JNET,,0,,,0,,
SO25000043,1/7/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,A12000114,1/7/2025,0.00,פנס הולך רגל (1122309) LED 230V 2X200 - מתוקן,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",4,0.00,0.00,0.00,0.00,"ש""ח",4,,,PR24000145,שפיר - JNET,,0,,,0,,
SO25000043,1/7/2025,מאושרת לבצוע,106363,שפיר הנדסה פרויקט הרכבת הקלה בי-ם,001,רכש לפרויקט,,,אלכס גלפרין,A12000115,1/7/2025,0.00,פנס מהבהב (1113313) LED 230V 1X300 - מתוקן,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",2,0.00,0.00,0.00,0.00,"ש""ח",2,,,PR24000145,שפיר - JNET,,0,,,0,,
SO25000044,1/7/2025,מאושרת לבצוע,106434,"אריאל וימאזור בקרת תנועה וחניה בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,22002890,1/7/2025,0.00,AWS-02 1 עמדת כניסה,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",1,,,PR25000011,פיתוח מערכת חניה,,0,,,0,,
SO25000045,1/7/2025,טיוטא,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,יעל ביצ'ינסקי,25001253,1/7/2025,0.00,ספק כח MDR-120-24,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",2,0.00,0.00,0.00,0.00,"ש""ח",2,,,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,16000239,1/7/2025,0.00,ארון UPS גדול DCWE-2  DW 391 00,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,25000418,1/7/2025,0.00,"לוח עה""ט ל-12 ח""א +גב ללא דלת",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,25001209,1/7/2025,0.00,"ח""א   1X40A   6K(צ'ינט)",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,25001120,1/7/2025,0.00,מפ''ז מחליף 1-0-2 2X40A על פס דין HAGGER,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,25000280,1/7/2025,0.00,"ח""א  20A  6K צ'ינט",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,25000011,1/7/2025,0.00,"ח""א   1X6A   6K(צ'ינט)",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,25000891,1/7/2025,0.00,טרמוסטט ללוח מ 0-60 מעלות,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,25000892,1/7/2025,0.00,מנורת סימון מודולרית ירוק,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,25000677,1/7/2025,0.00,"מהדק הארקה 6X10 ממ""ר",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",10,0.00,0.00,0.00,0.00,"ש""ח",10,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,31000407,1/7/2025,0.00,פח גב לארון DCWE-2,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,19001032,1/7/2025,0.00,"זוית 8 מ""מ מגולוון כולל חורים",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",10,0.00,0.00,0.00,0.00,"ש""ח",10,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,33000028,1/7/2025,0.00,מנעול חצי צלינדר אחיד מתכוונן GELEM 40 מ''מ דלת ראשית מס' 1,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,19000041,1/7/2025,0.00,"מדבקה ""אריאל וימאזור"" 30X30 סמ'",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,31000406,1/7/2025,0.00,פלטת סנדוויץ 590X200X18  ממ' לארון DCWE0,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,25000953,1/7/2025,0.00,אל פסק( UPS TOP 2000 (AON2000-2,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,26000194,1/7/2025,0.00,כרטיס רשת תקשורת פנימי SNMP ל TOP V,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",5,0.00,0.00,0.00,0.00,"ש""ח",5,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,16000200,1/7/2025,0.00,מאורר X1232 ABHT כולל רשת מגן ממתכת חיבור מהיר,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",20,0.00,0.00,0.00,0.00,"ש""ח",20,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000046,1/7/2025,מבוטלת,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,קורליס,25000097,1/7/2025,0.00,מהדק מס'  0  למוליך חשמל,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",50,0.00,0.00,0.00,0.00,"ש""ח",50,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,19001204,1/7/2025,0.00,פלסטיק שחור 485X128X3 מ''מ,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000119,1/7/2025,0.00,FN BASIC ASSY / E (230V)  9586 134 01150 (בקר),0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000125,1/7/2025,0.00,SUB RACK 3U/84TE (unassembled) 3522 759 96850,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,16000210,1/7/2025,0.00,קופסא D-24 ל 4 ח''א,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000118,1/7/2025,0.00,ASSY XLS12–L  (230V) 3522 704 73580 (LCM),0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",3,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,31000043,1/7/2025,0.00,סטופר לרמה של בקר דמבך,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000121,1/7/2025,0.00,XD16 KIT 8 CH PROTECTED  9587 134 90020,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000257,1/7/2025,0.00,"גוף תאורה ""לייזר לד"" 30 ס''מ 5000K 4W",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000138,1/7/2025,0.00,ספק כח HDR-30-24,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000139,1/7/2025,0.00,ספק כח HDR-100-24N,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,26001046,1/7/2025,0.00,כבל HDMI זכר זכר אורך 1 מטר,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,19000976,1/7/2025,0.00,פרספקט אקרילי חום שקוף 45-50לבקר PEEK,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,31000048,1/7/2025,0.00,מסגרת לבקר דמבך/PEEK,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,31000398,1/7/2025,0.00,פח גב לארון מנגנון דלת צד שמאל כולל זוויות,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,31000055,1/7/2025,0.00,"תא ח""ח בארון פיברגלס",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,33000028,1/7/2025,0.00,מנעול חצי צלינדר אחיד מתכוונן GELEM 40 מ''מ דלת ראשית מס' 1,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000131,1/7/2025,0.00,מסך TFT 7'' MMI 4000 110 00110,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,16000022,1/7/2025,0.00,קופ' 150X110X70  410C5A,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000122,1/7/2025,0.00,XIO16 KIT 16 IN 16 OUT  9586 134 90060,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000351,1/7/2025,0.00,פס השוואת פוטנצילים 4X4X200,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000120,1/7/2025,0.00,FN XLS-L EXT KIT (230V) 9586 134 08180,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,17000093,1/7/2025,0.00,כבל גמיש אפור ממוספר  3X6,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",2,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,24000000,1/7/2025,0.00,PG-5 מנעול לתא שוטר,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000243,1/7/2025,0.00,תקע סייקון CEE 210306 3X16A,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000251,1/7/2025,0.00,"לוח עה""ט ל-8 מקומות",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25001120,1/7/2025,0.00,מפ''ז מחליף 1-0-2 2X40A על פס דין HAGGER,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25001333,1/7/2025,0.00,ח''א 10A דו פול מודול 1 (צ'ינט),0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
SO25000047,1/7/2025,בוצעה,106132,"חברת נתיבי איילון בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000008,1/7/2025,0.00,ממסר פחת דגם 2P 40A 30MA  -A(צ'ינט),0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",2,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000169,"נת""א - רמת גן",,0,,,0,,
