תאריך,מק'ט,תאור מוצר,כמות,יח',כמות מפעל,יח' מפעל,תעודה,סוג תעודה,למחסן,איתור,הזמנה,מס' ספק,שם ספק
1/23/2025,20000596,סט מקדחים SDS לפטישון,1,יח',1,יח',GR25000096,קבלות סחורה מספק,Main,0,PO25000018,2030526,חגי ירון
1/23/2025,20000642,"מטר 5 מטר סטנלי 19מ""מ",1,יח',1,יח',GR25000096,קבלות סחורה מספק,Main,0,PO25000018,2030526,חגי ירון
1/23/2025,20000833,ארגונית ברגים,1,יח',1,יח',GR25000096,קבלות סחורה מספק,Main,0,PO25000018,2030526,חגי ירון
1/23/2025,20000875,מברגה אימפקט מקיטה 1.5AH 18V MK-DTD146RFE,1,יח',1,יח',GR25000096,קבלות סחורה מספק,Main,0,PO25000018,2030526,חגי ירון
1/23/2025,20000977,משחזת זווית נטענת מקיטה 5'' 18V (גוף בלבד),1,יח',1,יח',GR25000096,קבלות סחורה מספק,Main,0,PO25000018,2030526,חגי ירון
1/23/2025,20000986,מפוח מקצועי 18V גוף בלבד MAKITA,1,יח',1,יח',GR25000096,קבלות סחורה מספק,Main,0,PO25000018,2030526,חגי ירון
1/23/2025,26000029,כבל רשת 15 מ',20,יח',20,יח',GR25000093,קבלות סחורה מספק,Main,0,PO25000086,2030139,"דגן מולטימדיה בע""מ"
1/23/2025,26000078,כבל רשת 1 מ' מסוכך (9729),50,יח',50,יח',GR25000093,קבלות סחורה מספק,Main,0,PO25000086,2030139,"דגן מולטימדיה בע""מ"
1/23/2025,26000382,AS400 CARD 12PIN,15,יח',15,יח',GR25000099,קבלות סחורה מספק,Main,0,PO25000091,2030056,"אדוויס אלקטרוניקה בע""מ"
1/23/2025,28000000,פנס מהבהב על רכב,1,יח',1,יח',GR25000096,קבלות סחורה מספק,Main,0,PO25000018,2030526,חגי ירון
1/23/2025,33000040,"תקתקן אקוסטי 220V דגם ""מנורה""",28,יח',28,יח',GR25000102,קבלות סחורה מספק,Main,0,PO25000037,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ"
1/23/2025,33000040,"תקתקן אקוסטי 220V דגם ""מנורה""",40,יח',40,יח',GR25000101,קבלות סחורה מספק,Main,0,PO25000002,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ"
1/23/2025,38000006,מגשר רשת 2 מ',30,יח',30,יח',GR25000093,קבלות סחורה מספק,Main,0,PO25000086,2030139,"דגן מולטימדיה בע""מ"
1/26/2025,17000042,כבל הארקה 10 מ''מ צ/י קשיח (בתוף 500 מ'),2000,יח',2000,יח',GR25000120,קבלות סחורה מספק,Main,0,PO25000110,2030071,"ארכה בע""מ"
1/26/2025,17000069,כבל 3X10 XLPE,1010,יח',1010,יח',GR25000121,קבלות סחורה מספק,Main,0,PO25000073,2030071,"ארכה בע""מ"
1/26/2025,19000483,גלגל שער 80,1,יח',1,יח',GR25000111,קבלות סחורה מספק,Main,0,PO25000029,2030250,"עופר שערים אוטומטיים בע""מ"
1/26/2025,19001225,גזיבו מתקפל 3X3,1,יח',1,יח',GR25000112,קבלות סחורה מספק,Main,0,PO25000109,2030503,"רז צ.צ טכני 2003 בע""מ"
1/26/2025,20000154,מקדח מדורג 4-30 לאימפקט,1,יח',1,יח',GR25000107,קבלות סחורה מספק,Main,0,PO25000099,2030526,חגי ירון
1/26/2025,22002454,LIGHT PS60 P120089 00004,5,יח',5,יח',GR25000118,קבלות סחורה מספק,Main,0,PO24000811,2030873,"סיסא אוטומציה ביתית בע""מ"
1/26/2025,22002886,ארון VPS חשמל קבוע 650X500X250 CO-DCB-A-60W-8H-AC,2,יח',2,יח',GR25000109,קבלות סחורה מספק,Main,0,PO25000112,2030056,"אדוויס אלקטרוניקה בע""מ"
1/26/2025,22002887,ארון מהבהבים חשמל קבוע 650X500X250 CO-DCB-15W-8H,4,יח',4,יח',GR25000109,קבלות סחורה מספק,Main,0,PO25000112,2030056,"אדוויס אלקטרוניקה בע""מ"
1/26/2025,22002889,ארון מהבהבים סולארי 500X400X200 CO-SOL-15W-30H,4,יח',4,יח',GR25000109,קבלות סחורה מספק,Main,0,PO25000112,2030056,"אדוויס אלקטרוניקה בע""מ"
1/26/2025,220028894,TRUI KAKY הפד 650X500X250 CO-SOL-A-60W-30H-AC,2,יח',2,יח',GR25000109,קבלות סחורה מספק,Main,0,PO25000112,2030056,"אדוויס אלקטרוניקה בע""מ"
1/26/2025,25001338,ספק כח NDR-240-24,1,יח',1,יח',GR25000108,קבלות סחורה מספק,Main,0,PO25000064,2030526,חגי ירון
1/26/2025,26000130,ספק כח  למחשב,3,יח',3,יח',GR25000123,קבלות סחורה מספק,Main,0,PO25000085,2030190,אדי פתרונות
1/26/2025,26000417,מעביר מ HDMI נקבה ל DVI זכר,5,יח',5,יח',GR25000124,קבלות סחורה מספק,Main,0,PO25000049,2030139,"דגן מולטימדיה בע""מ"
1/26/2025,26000417,מעביר מ HDMI נקבה ל DVI זכר,5,יח',5,יח',GR25000124,קבלות סחורה מספק,Main,0,PO25000050,2030139,"דגן מולטימדיה בע""מ"
1/26/2025,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,1,יח',1,יח',GR25000119,קבלות סחורה מספק,Main,0,PO24000666,2030526,חגי ירון
1/26/2025,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,1,יח',1,יח',GR25000117,קבלות סחורה מספק,Main,0,PO24000648,2030526,חגי ירון
1/26/2025,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,2,יח',2,יח',GR25000110,קבלות סחורה מספק,Main,0,PO24000599,2030526,חגי ירון
1/26/2025,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,2,יח',2,יח',GR25000115,קבלות סחורה מספק,Main,0,PO24000622,2030526,חגי ירון
1/26/2025,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,3,יח',3,יח',GR25000114,קבלות סחורה מספק,Main,0,PO24000601,2030526,חגי ירון
1/26/2025,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,5,יח',5,יח',GR25000116,קבלות סחורה מספק,Main,0,PO24000623,2030526,חגי ירון
1/26/2025,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,6,יח',6,יח',GR25000122,קבלות סחורה מספק,Main,0,PO24000678,2030526,חגי ירון
1/27/2025,19001230,קופסא עם קודן למפתח,1,יח',1,יח',GR25000125,קבלות סחורה מספק,Main,0,PO25000114,2030433,"עמישי חברה לשיווק(1980)בע""מ"
1/31/2025,12000034,"עדשה חלבית קוטר  41.5  ס""מ חץ ישר",50,יח',50,יח',GR25000142,קבלות סחורה מספק,Main,0,PO25000134,2030301,"שיר פלסט בע""מ"
1/31/2025,13000016,"ארון 2/470 (1226X1136X470)תא ח""ח צד שמאל",10,יח',10,יח',GR25000147,קבלות סחורה מספק,Main,0,PO24000707,2030532,"יקיר אורלייט תעשיות בע""מ"
1/31/2025,13000016,"ארון 2/470 (1226X1136X470)תא ח""ח צד שמאל",18,יח',18,יח',GR25000146,קבלות סחורה מספק,Main,0,PO24000707,2030532,"יקיר אורלייט תעשיות בע""מ"
1/31/2025,13000022,"ארון  2/470   (1226X1136X470)תא ח""ח צד ימין",11,יח',11,יח',GR25000147,קבלות סחורה מספק,Main,0,PO24000707,2030532,"יקיר אורלייט תעשיות בע""מ"
1/31/2025,16000225,ארון פח 60x60x20 כולל פח עבודה,1,יח',1,יח',GR25000138,קבלות סחורה מספק,Main,0,PO25000153,2030420,"נ.חן חשמל בע""מ"
1/31/2025,16000225,ארון פח 60x60x20 כולל פח עבודה,1,יח',1,יח',GR25000137,קבלות סחורה מספק,Main,0,PO25000156,2030420,"נ.חן חשמל בע""מ"
1/31/2025,17000188,כבל NYY 3X2.5,1000,יח',1000,יח',GR25000143,קבלות סחורה מספק,Main,0,PO25000066,2030103,"ג.ברס שיווק (1983) בע""מ"
1/31/2025,19000113,הובלה לירושלים העמסה + פריקה במחסן גבעת ברנר + המתנה במחסן,1,יח',1,יח',GR25000371,קבלות סחורה מספק,Main,0,,2030341,הובלות יורי
1/31/2025,19001147,מולטי בנד 5 מטר נירוסטה + ברגים לסגירה,6,יח',6,יח',GR25000148,קבלות סחורה מספק,Main,0,PO25000078,2030325,"קמחי כלי עבודה (1994) בע""מ"
1/31/2025,20000046,"מפתח פתוח - רינג 13 מ""מ",2,יח',2,יח',GR25000149,קבלות סחורה מספק,Main,0,PO25000126,2030881,"המחסן למקצוען יבוא ושיווק בע""מ"
1/31/2025,22000140,מקלט כפול WALLY 2,3,יח',3,יח',GR25000129,קבלות סחורה מספק,Main,0,PO25000119,2030250,"עופר שערים אוטומטיים בע""מ"
1/31/2025,22000913,ענית תא פוטו מול רפלקטור IR 1200 L,1,יח',1,יח',GR25000127,קבלות סחורה מספק,Main,0,PO25000105,2030250,"עופר שערים אוטומטיים בע""מ"
1/31/2025,22001036,אינטרקום אנטיואנדלי חיצוני כולל לחצן 1 + כתובת IP 1,1,יח',1,יח',GR25000133,קבלות סחורה מספק,Main,0,PO24000542,2030568,"סאר טכנולוגיות בע""מ"
1/31/2025,22001036,אינטרקום אנטיואנדלי חיצוני כולל לחצן 1 + כתובת IP 1,2,יח',2,יח',GR25000131,קבלות סחורה מספק,Main,0,PO24000530,2030568,"סאר טכנולוגיות בע""מ"
1/31/2025,22001036,אינטרקום אנטיואנדלי חיצוני כולל לחצן 1 + כתובת IP 1,5,יח',5,יח',GR25000132,קבלות סחורה מספק,Main,0,PO24000556,2030568,"סאר טכנולוגיות בע""מ"
1/31/2025,22001243,ספק כח PLANET POE-163 כולל כבל מתח,2,יח',2,יח',GR25000135,קבלות סחורה מספק,Main,0,PO25000159,2030056,"אדוויס אלקטרוניקה בע""מ"
1/31/2025,22001243,ספק כח PLANET POE-163 כולל כבל מתח,2,יח',2,יח',GR25000135,קבלות סחורה מספק,Main,0,PO25000167,2030056,"אדוויס אלקטרוניקה בע""מ"
1/31/2025,22002675,מערכת פתיחה סללולרית אדומה סמארט גייט 4G ללא הגבלת משתמשים,1,יח',1,יח',GR25000126,קבלות סחורה מספק,Main,0,PO25000106,2030250,"עופר שערים אוטומטיים בע""מ"
1/31/2025,22002734,אינטרקום IPParkcom IPPARKV3,1,יח',1,יח',GR25000130,קבלות סחורה מספק,Main,0,PO24000822,2030568,"סאר טכנולוגיות בע""מ"
1/31/2025,22002735,מצלמה לאינטרקופ IPParckcom IPPARKCCKIT,1,יח',1,יח',GR25000130,קבלות סחורה מספק,Main,0,PO24000822,2030568,"סאר טכנולוגיות בע""מ"
1/31/2025,25000366,מהדק 2 קומות RKD4,5,יח',5,יח',GR25000140,קבלות סחורה מספק,Main,0,PO25000068,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
1/31/2025,25000472,מבודד 2X16A,100,יח',100,יח',GR25000136,קבלות סחורה מספק,Main,0,PO24000562,2030420,"נ.חן חשמל בע""מ"
1/31/2025,25000891,טרמוסטט ללוח מ 0-60 מעלות,20,יח',20,יח',GR25000139,קבלות סחורה מספק,Main,0,PO25000125,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
1/31/2025,25001036,סופית חוט נלחצת אדומה+בידוד 1-8 E (שקית 100 יח'),20,יח',20,יח',GR25000141,קבלות סחורה מספק,Main,0,PO25000095,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
1/31/2025,25001037,סופית חוט נלחצת שחורה+בידוד 1.5-8 E (שקית 100 יח'),30,יח',30,יח',GR25000141,קבלות סחורה מספק,Main,0,PO25000095,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
1/31/2025,25001103,מצבר 100AH 12MVR100,2,יח',2,יח',GR25000135,קבלות סחורה מספק,Main,0,PO25000077,2030056,"אדוויס אלקטרוניקה בע""מ"
1/31/2025,31000435,מים מזוקקים 4 ליטר,2,יח',2,יח',GR25000144,קבלות סחורה מספק,Main,0,PO25000062,2030881,"המחסן למקצוען יבוא ושיווק בע""מ"
2/2/2025,19000155,תעלה מחורצת 60X60,48,יח',48,יח',GR25000152,קבלות סחורה מספק,Main,0,PO25000158,2030420,"נ.חן חשמל בע""מ"
2/2/2025,19000214,ברזל Z מנוקב 25X25X25X2,40,יח',40,יח',GR25000152,קבלות סחורה מספק,Main,0,PO25000158,2030420,"נ.חן חשמל בע""מ"
2/2/2025,20000883,מתקן בדיקה PEEK כולל עגלה,1,יח',1,יח',GR25000155,קבלות סחורה מספק,Main,0,PO24000760,2030692,"שי-בר מתכות בע""מ"
2/2/2025,22001362,קיט מנוע כנף דגם BT50,1,יח',1,יח',GR25000150,קבלות סחורה מספק,Main,0,PO25000111,2030677,"דורון שערים בע""מ"
2/2/2025,25000546,מנתק חא חד קטבי ABB S201M C 20,20,יח',20,יח',GR25000151,קבלות סחורה מספק,Main,0,PO25000166,2030420,"נ.חן חשמל בע""מ"
2/2/2025,25000547,מנתק חא חד קטבי ABB S201M C16,10,יח',10,יח',GR25000153,קבלות סחורה מספק,Main,0,PO25000172,2030276,"ציוד מוצרי חשמל לתעשיה אשקלון (1979) בע""מ"
2/2/2025,25001076,"ממ""ט  ABB S201M C10 1X10A",10,יח',10,יח',GR25000153,קבלות סחורה מספק,Main,0,PO25000172,2030276,"ציוד מוצרי חשמל לתעשיה אשקלון (1979) בע""מ"
2/2/2025,25001355,מנתק חא חד קטבי ABB SH201 C13,10,יח',10,יח',GR25000153,קבלות סחורה מספק,Main,0,PO25000172,2030276,"ציוד מוצרי חשמל לתעשיה אשקלון (1979) בע""מ"
2/2/2025,25001356,מפסק גבול מוט ארוך OM Z-15GW-B,6,יח',6,יח',GR25000154,קבלות סחורה מספק,Main,0,PO25000183,2030276,"ציוד מוצרי חשמל לתעשיה אשקלון (1979) בע""מ"
2/3/2025,14000034,עמוד תנועה 4.4 מ' - סטנדר,40,יח',40,יח',GR25000159,קבלות סחורה מספק,Main,0,PO24000722,2030228,"מטלאור (עין איילה) בע""מ"
2/3/2025,14000151,"עמוד ציר מחוזק 5.25X""6 דופן 4.76 מ''מ",36,יח',36,יח',GR25000159,קבלות סחורה מספק,Main,0,PO24000722,2030228,"מטלאור (עין איילה) בע""מ"
2/3/2025,17000000,"חוט חשמל 1.5 ממ""ר כחול קשיח",100,יח',100,יח',GR25000161,קבלות סחורה מספק,Main,0,PO25000152,2030103,"ג.ברס שיווק (1983) בע""מ"
2/3/2025,17000001,"חוט חשמל 1.5 ממ""ר חום קשיח",100,יח',100,יח',GR25000161,קבלות סחורה מספק,Main,0,PO25000152,2030103,"ג.ברס שיווק (1983) בע""מ"
2/3/2025,17000055,"חוט חשמל 1.5 ממ""ר  צ/י קשיח",100,יח',100,יח',GR25000161,קבלות סחורה מספק,Main,0,PO25000152,2030103,"ג.ברס שיווק (1983) בע""מ"
2/3/2025,17000128,"חוט  חשמל 2.5 ממ""ר אדום גמיש",100,יח',100,יח',GR25000161,קבלות סחורה מספק,Main,0,PO25000152,2030103,"ג.ברס שיווק (1983) בע""מ"
2/3/2025,17000240,"חוט  חשמל 2.5 ממ""ר שחור גמיש",100,יח',100,יח',GR25000161,קבלות סחורה מספק,Main,0,PO25000152,2030103,"ג.ברס שיווק (1983) בע""מ"
2/3/2025,26000160,מסך 42 אינץ,2,יח',2,יח',GR25000158,קבלות סחורה מספק,Main,0,PO25000149,2030190,אדי פתרונות
2/3/2025,26000395,מסך 27'' פיליפס,2,יח',2,יח',GR25000158,קבלות סחורה מספק,Main,0,PO25000149,2030190,אדי פתרונות
2/3/2025,26000407,מסך מחשב 24'',1,יח',1,יח',GR25000156,קבלות סחורה מספק,Main,0,PO25000160,2030190,אדי פתרונות
2/3/2025,26001100,OFFICE 2024,3,יח',3,יח',GR25000157,קבלות סחורה מספק,P029,0,PO25000021,2030190,אדי פתרונות
2/3/2025,33000028,מנעול חצי צלינדר אחיד מתכוונן GELEM 40 מ''מ דלת ראשית מס' 1,50,יח',50,יח',GR25000160,קבלות סחורה מספק,Main,0,PO25000117,2030433,"עמישי חברה לשיווק(1980)בע""מ"
2/4/2025,17000009,22X1.5+1X2.5+1X4 כבל,1000,יח',1000,יח',GR25000173,קבלות סחורה מספק,Main,0,PO24000567,2030103,"ג.ברס שיווק (1983) בע""מ"
2/4/2025,17000010,14X1.5+1X2.5+1X4 כבל,1007,יח',1007,יח',GR25000173,קבלות סחורה מספק,Main,0,PO24000567,2030103,"ג.ברס שיווק (1983) בע""מ"
2/4/2025,17000028,כבל 5X1.5 XLPE,500,יח',500,יח',GR25000172,קבלות סחורה מספק,Main,0,PO25000189,2030103,"ג.ברס שיווק (1983) בע""מ"
2/4/2025,20000058,"סט מפתחות אלן אינצ'י אולר ""3/32 - ""3/8",2,יח',2,יח',GR25000166,קבלות סחורה מספק,Main,0,PO25000084,2030526,חגי ירון
2/4/2025,20000287,סט אלן מילימטרי (אולר),2,יח',2,יח',GR25000166,קבלות סחורה מספק,Main,0,PO25000084,2030526,חגי ירון
2/4/2025,20000518,משקפי מגן פולי קרבונט,1,יח',1,יח',GR25000164,קבלות סחורה מספק,Main,0,PO25000133,2030526,חגי ירון
2/4/2025,20000764,סט פרובים איכותיים לעבודת SMT,1,יח',1,יח',GR25000163,קבלות סחורה מספק,Main,0,PO25000142,2030526,חגי ירון
2/4/2025,20000913,מפתח בריכות,2,יח',2,יח',GR25000171,קבלות סחורה מספק,Main,0,PO25000148,2030325,"קמחי כלי עבודה (1994) בע""מ"
2/4/2025,22002850,מצלמת DAHUA DHI-ITC413-PW4D-IZ3 2.7-12 מ''מ,2,יח',2,יח',GR25000165,קבלות סחורה מספק,Main,0,PO25000150,2030385,"גטר גרופ בע""מ"
2/4/2025,25000669,פס שיניים 12X22,6,יח',6,יח',GR25000167,קבלות סחורה מספק,Main,0,PO24000736,2030250,"עופר שערים אוטומטיים בע""מ"
2/4/2025,25001356,מפסק גבול מוט ארוך OM Z-15GW-B,2,יח',2,יח',GR25000169,קבלות סחורה מספק,Main,0,PO25000183,2030276,"ציוד מוצרי חשמל לתעשיה אשקלון (1979) בע""מ"
2/4/2025,26000880,סרט דיו פי טאץ' 12 מ''מ TZ231 שחור/לבן למדפסת BROTHER,1,יח',1,יח',GR25000162,קבלות סחורה מספק,Main,0,PO25000151,2030526,חגי ירון
